#,Date-Time (UTC Standard Time),Temperature   (°C),Light   (lux),Started,Button Down,Button Up,Host Connected,Stopped,End of File
947,05/27/2025 02:50:00,15.40,0.00,,,,,,
948,05/27/2025 02:55:00,15.44,0.00,,,,,,
949,05/27/2025 03:00:00,15.36,0.00,,,,,,
950,05/27/2025 03:05:00,15.40,0.20,,,,,,
951,05/27/2025 03:10:00,15.40,0.00,,,,,,
952,05/27/2025 03:15:00,15.48,0.00,,,,,,
953,05/27/2025 03:20:00,15.48,0.00,,,,,,
954,05/27/2025 03:25:00,15.48,0.00,,,,,,
955,05/27/2025 03:30:00,15.44,0.00,,,,,,
956,05/27/2025 03:35:00,15.44,0.00,,,,,,
957,05/27/2025 03:40:00,15.44,0.00,,,,,,
958,05/27/2025 03:45:00,15.44,0.00,,,,,,
959,05/27/2025 03:50:00,15.44,0.00,,,,,,
960,05/27/2025 03:55:00,15.44,0.00,,,,,,
961,05/27/2025 04:00:00,15.44,0.00,,,,,,
962,05/27/2025 04:05:00,15.48,0.00,,,,,,
963,05/27/2025 04:10:00,15.48,0.00,,,,,,
964,05/27/2025 04:15:00,15.48,0.00,,,,,,
965,05/27/2025 04:20:00,15.48,0.00,,,,,,
966,05/27/2025 04:25:00,15.53,0.00,,,,,,
967,05/27/2025 04:30:00,15.44,0.00,,,,,,
968,05/27/2025 04:35:00,15.53,0.00,,,,,,
969,05/27/2025 04:40:00,15.44,0.00,,,,,,
970,05/27/2025 04:45:00,15.48,0.00,,,,,,
971,05/27/2025 04:50:00,15.48,0.00,,,,,,
972,05/27/2025 04:55:00,15.48,0.00,,,,,,
973,05/27/2025 05:00:00,15.48,0.00,,,,,,
974,05/27/2025 05:05:00,15.44,0.00,,,,,,
975,05/27/2025 05:10:00,15.40,0.00,,,,,,
976,05/27/2025 05:15:00,15.48,0.00,,,,,,
977,05/27/2025 05:20:00,15.48,0.00,,,,,,
978,05/27/2025 05:25:00,15.44,0.00,,,,,,
979,05/27/2025 05:30:00,15.40,0.00,,,,,,
980,05/27/2025 05:35:00,15.44,0.00,,,,,,
981,05/27/2025 05:40:00,15.44,0.00,,,,,,
982,05/27/2025 05:45:00,15.40,0.00,,,,,,
983,05/27/2025 05:50:00,15.36,0.00,,,,,,
984,05/27/2025 05:55:00,15.40,0.00,,,,,,
985,05/27/2025 06:00:00,15.36,0.00,,,,,,
986,05/27/2025 06:05:00,15.36,0.00,,,,,,
987,05/27/2025 06:10:00,15.31,0.00,,,,,,
988,05/27/2025 06:15:00,15.36,0.00,,,,,,
989,05/27/2025 06:20:00,15.36,0.00,,,,,,
990,05/27/2025 06:25:00,15.31,0.00,,,,,,
991,05/27/2025 06:30:00,15.31,0.00,,,,,,
992,05/27/2025 06:35:00,15.31,0.00,,,,,,
993,05/27/2025 06:40:00,15.31,0.00,,,,,,
994,05/27/2025 06:45:00,15.31,0.20,,,,,,
995,05/27/2025 06:50:00,15.31,0.00,,,,,,
996,05/27/2025 06:55:00,15.27,0.00,,,,,,
997,05/27/2025 07:00:00,15.27,0.20,,,,,,
998,05/27/2025 07:05:00,15.27,0.00,,,,,,
999,05/27/2025 07:10:00,15.23,0.00,,,,,,
1000,05/27/2025 07:15:00,15.27,0.00,,,,,,
1001,05/27/2025 07:20:00,15.27,0.00,,,,,,
1002,05/27/2025 07:25:00,15.23,0.00,,,,,,
1003,05/27/2025 07:30:00,15.27,0.00,,,,,,
1004,05/27/2025 07:35:00,15.23,0.00,,,,,,
1005,05/27/2025 07:40:00,15.23,0.00,,,,,,
1006,05/27/2025 07:45:00,15.23,0.00,,,,,,
1007,05/27/2025 07:50:00,15.23,0.00,,,,,,
1008,05/27/2025 07:55:00,15.23,0.00,,,,,,
1009,05/27/2025 08:00:00,15.23,0.00,,,,,,
1010,05/27/2025 08:05:00,15.27,0.00,,,,,,
1011,05/27/2025 08:10:00,15.27,0.00,,,,,,
1012,05/27/2025 08:15:00,15.23,0.00,,,,,,
1013,05/27/2025 08:20:00,15.27,0.00,,,,,,
1014,05/27/2025 08:25:00,15.31,0.00,,,,,,
1015,05/27/2025 08:30:00,15.27,0.00,,,,,,
1016,05/27/2025 08:35:00,15.31,0.00,,,,,,
1017,05/27/2025 08:40:00,15.31,0.00,,,,,,
1018,05/27/2025 08:45:00,15.40,0.00,,,,,,
1019,05/27/2025 08:50:00,15.40,0.00,,,,,,
1020,05/27/2025 08:55:00,15.44,0.00,,,,,,
1021,05/27/2025 09:00:00,15.48,0.20,,,,,,
1022,05/27/2025 09:05:00,15.44,1.02,,,,,,
1023,05/27/2025 09:10:00,15.53,3.08,,,,,,
1024,05/27/2025 09:15:00,15.48,6.77,,,,,,
1025,05/27/2025 09:20:00,15.48,14.79,,,,,,
1026,05/27/2025 09:25:00,15.48,27.94,,,,,,
1027,05/27/2025 09:30:00,15.44,43.24,,,,,,
1028,05/27/2025 09:35:00,15.44,63.88,,,,,,
1029,05/27/2025 09:40:00,15.44,95.60,,,,,,
1030,05/27/2025 09:45:00,15.44,128.60,,,,,,
1031,05/27/2025 09:50:00,15.48,164.08,,,,,,
1032,05/27/2025 09:55:00,15.48,238.48,,,,,,
1033,05/27/2025 10:00:00,15.44,288.80,,,,,,
1034,05/27/2025 10:05:00,15.36,402.56,,,,,,
1035,05/27/2025 10:10:00,15.36,484.32,,,,,,
1036,05/27/2025 10:15:00,15.36,584.16,,,,,,
1037,05/27/2025 10:20:00,15.36,668.80,,,,,,
1038,05/27/2025 10:25:00,15.36,894.08,,,,,,
1039,05/27/2025 10:30:00,15.36,995.20,,,,,,
1040,05/27/2025 10:35:00,15.40,1084.48,,,,,,
1041,05/27/2025 10:40:00,15.40,1335.68,,,,,,
1042,05/27/2025 10:45:00,15.36,1569.28,,,,,,
1043,05/27/2025 10:50:00,15.40,1651.20,,,,,,
1044,05/27/2025 10:55:00,15.40,1881.60,,,,,,
1045,05/27/2025 11:00:00,15.36,1719.04,,,,,,
1046,05/27/2025 11:05:00,15.36,1881.60,,,,,,
1047,05/27/2025 11:10:00,15.40,2072.32,,,,,,
1048,05/27/2025 11:15:00,15.40,2165.76,,,,,,
1049,05/27/2025 11:20:00,15.40,2512.64,,,,,,
1050,05/27/2025 11:25:00,15.44,3069.44,,,,,,
1051,05/27/2025 11:30:00,15.44,2988.80,,,,,,
1052,05/27/2025 11:35:00,15.53,3317.76,,,,,,
1053,05/27/2025 11:40:00,15.48,3073.28,,,,,,
1054,05/27/2025 11:45:00,15.53,3110.40,,,,,,
1055,05/27/2025 11:50:00,15.44,2848.00,,,,,,
1056,05/27/2025 11:55:00,15.48,2284.16,,,,,,
1057,05/27/2025 12:00:00,15.53,2913.28,,,,,,
1058,05/27/2025 12:05:00,15.48,2919.68,,,,,,
1059,05/27/2025 12:10:00,15.48,2739.20,,,,,,
1060,05/27/2025 12:15:00,15.40,1203.84,,,,,,
1061,05/27/2025 12:20:00,15.40,1101.76,,,,,,
1062,05/27/2025 12:25:00,15.36,1326.08,,,,,,
1063,05/27/2025 12:30:00,15.40,1153.60,,,,,,
1064,05/27/2025 12:35:00,15.36,1266.24,,,,,,
1065,05/27/2025 12:40:00,15.40,1325.44,,,,,,
1066,05/27/2025 12:45:00,15.40,1267.84,,,,,,
1067,05/27/2025 12:50:00,15.40,1234.24,,,,,,
1068,05/27/2025 12:55:00,15.40,1301.44,,,,,,
1069,05/27/2025 13:00:00,15.44,1216.00,,,,,,
1070,05/27/2025 13:05:00,15.44,1423.36,,,,,,
1071,05/27/2025 13:10:00,15.48,1470.08,,,,,,
1072,05/27/2025 13:15:00,15.48,1517.44,,,,,,
1073,05/27/2025 13:20:00,15.53,1562.88,,,,,,
1074,05/27/2025 13:25:00,15.57,1574.40,,,,,,
1075,05/27/2025 13:30:00,15.57,1614.72,,,,,,
1076,05/27/2025 13:35:00,15.61,1630.08,,,,,,
1077,05/27/2025 13:40:00,15.61,1730.56,,,,,,
1078,05/27/2025 13:45:00,15.61,1781.12,,,,,,
1079,05/27/2025 13:50:00,15.61,1679.36,,,,,,
1080,05/27/2025 13:55:00,15.66,1985.28,,,,,,
1081,05/27/2025 14:00:00,15.61,1950.72,,,,,,
1082,05/27/2025 14:05:00,15.66,2121.60,,,,,,
1083,05/27/2025 14:10:00,15.70,2055.68,,,,,,
1084,05/27/2025 14:15:00,15.70,2136.32,,,,,,
1085,05/27/2025 14:20:00,15.70,2145.92,,,,,,
1086,05/27/2025 14:25:00,15.70,2202.24,,,,,,
1087,05/27/2025 14:30:00,15.66,2229.76,,,,,,
1088,05/27/2025 14:35:00,15.70,2184.32,,,,,,
1089,05/27/2025 14:40:00,15.66,2309.12,,,,,,
1090,05/27/2025 14:45:00,15.70,2540.80,,,,,,
1091,05/27/2025 14:50:00,15.66,2462.08,,,,,,
1092,05/27/2025 14:55:00,15.66,2544.00,,,,,,
1093,05/27/2025 15:00:00,15.66,2376.32,,,,,,
1094,05/27/2025 15:05:00,15.70,2754.56,,,,,,
1095,05/27/2025 15:10:00,15.66,2758.40,,,,,,
1096,05/27/2025 15:15:00,15.61,2757.12,,,,,,
1097,05/27/2025 15:20:00,15.61,2703.36,,,,,,
1098,05/27/2025 15:25:00,15.61,2835.20,,,,,,
1099,05/27/2025 15:30:00,15.61,2625.28,,,,,,
1100,05/27/2025 15:35:00,15.61,2745.60,,,,,,
1101,05/27/2025 15:40:00,15.66,2846.72,,,,,,
1102,05/27/2025 15:45:00,15.66,3010.56,,,,,,
1103,05/27/2025 15:50:00,15.66,3304.96,,,,,,
1104,05/27/2025 15:55:00,15.66,2871.04,,,,,,
1105,05/27/2025 16:00:00,15.70,3116.80,,,,,,
1106,05/27/2025 16:05:00,15.57,3367.68,,,,,,
1107,05/27/2025 16:10:00,15.66,3648.00,,,,,,
1108,05/27/2025 16:15:00,15.57,3526.40,,,,,,
1109,05/27/2025 16:20:00,15.66,3980.80,,,,,,
1110,05/27/2025 16:25:00,15.66,3740.16,,,,,,
1111,05/27/2025 16:30:00,15.70,3624.96,,,,,,
1112,05/27/2025 16:35:00,15.74,3891.20,,,,,,
1113,05/27/2025 16:40:00,15.78,4279.04,,,,,,
1114,05/27/2025 16:45:00,15.74,3782.40,,,,,,
1115,05/27/2025 16:50:00,15.78,4167.68,,,,,,
1116,05/27/2025 16:55:00,15.87,3918.08,,,,,,
1117,05/27/2025 17:00:00,15.91,3874.56,,,,,,
1118,05/27/2025 17:05:00,15.87,4104.96,,,,,,
1119,05/27/2025 17:10:00,15.87,3790.08,,,,,,
1120,05/27/2025 17:15:00,15.87,3717.12,,,,,,
1121,05/27/2025 17:20:00,15.87,3243.52,,,,,,
1122,05/27/2025 17:25:00,15.87,3911.68,,,,,,
1123,05/27/2025 17:30:00,15.87,3411.20,,,,,,
1124,05/27/2025 17:35:00,15.91,4019.20,,,,,,
1125,05/27/2025 17:40:00,15.96,4180.48,,,,,,
1126,05/27/2025 17:45:00,16.04,4314.88,,,,,,
1127,05/27/2025 17:50:00,16.00,3109.12,,,,,,
1128,05/27/2025 17:55:00,16.00,2928.64,,,,,,
1129,05/27/2025 18:00:00,15.96,3050.24,,,,,,
1130,05/27/2025 18:05:00,16.04,2819.84,,,,,,
1131,05/27/2025 18:10:00,16.04,2949.12,,,,,,
1132,05/27/2025 18:15:00,16.04,3207.68,,,,,,
1133,05/27/2025 18:20:00,16.04,2900.48,,,,,,
1134,05/27/2025 18:25:00,16.04,3009.28,,,,,,
1135,05/27/2025 18:30:00,16.04,2758.40,,,,,,
1136,05/27/2025 18:35:00,16.08,2726.40,,,,,,
1137,05/27/2025 18:40:00,16.08,2517.76,,,,,,
1138,05/27/2025 18:45:00,16.04,2572.16,,,,,,
1139,05/27/2025 18:50:00,16.04,2387.84,,,,,,
1140,05/27/2025 18:55:00,16.00,2207.36,,,,,,
1141,05/27/2025 19:00:00,15.96,2240.00,,,,,,
1142,05/27/2025 19:05:00,15.87,2202.24,,,,,,
1143,05/27/2025 19:10:00,15.87,2199.04,,,,,,
1144,05/27/2025 19:15:00,15.83,2057.60,,,,,,
1145,05/27/2025 19:20:00,15.83,2026.24,,,,,,
1146,05/27/2025 19:25:00,15.78,1947.52,,,,,,
1147,05/27/2025 19:30:00,15.74,3013.12,,,,,,
1148,05/27/2025 19:35:00,15.74,2568.32,,,,,,
1149,05/27/2025 19:40:00,15.78,2595.20,,,,,,
1150,05/27/2025 19:45:00,15.78,2491.52,,,,,,
1151,05/27/2025 19:50:00,15.78,2356.48,,,,,,
1152,05/27/2025 19:55:00,15.78,2233.60,,,,,,
1153,05/27/2025 20:00:00,15.87,2323.84,,,,,,
1154,05/27/2025 20:05:00,15.87,2182.40,,,,,,
1155,05/27/2025 20:10:00,15.91,2083.84,,,,,,
1156,05/27/2025 20:15:00,15.91,2104.96,,,,,,
1157,05/27/2025 20:20:00,15.91,2485.12,,,,,,
1158,05/27/2025 20:25:00,15.96,1789.44,,,,,,
1159,05/27/2025 20:30:00,15.96,2011.52,,,,,,
1160,05/27/2025 20:35:00,15.83,1685.76,,,,,,
1161,05/27/2025 20:40:00,16.00,1221.76,,,,,,
1162,05/27/2025 20:45:00,16.13,1233.28,,,,,,
1163,05/27/2025 20:50:00,16.00,1230.08,,,,,,
1164,05/27/2025 20:55:00,16.13,1680.00,,,,,,
1165,05/27/2025 21:00:00,16.04,1418.24,,,,,,
1166,05/27/2025 21:05:00,16.08,1173.44,,,,,,
1167,05/27/2025 21:10:00,16.26,1298.24,,,,,,
1168,05/27/2025 21:15:00,16.43,1137.28,,,,,,
1169,05/27/2025 21:20:00,16.60,1151.04,,,,,,
1170,05/27/2025 21:25:00,16.64,1054.08,,,,,,
1171,05/27/2025 21:30:00,16.64,1078.72,,,,,,
1172,05/27/2025 21:35:00,16.64,735.68,,,,,,
1173,05/27/2025 21:40:00,17.07,807.68,,,,,,
1174,05/27/2025 21:45:00,16.64,742.40,,,,,,
1175,05/27/2025 21:50:00,16.43,774.08,,,,,,
1176,05/27/2025 21:55:00,16.21,787.84,,,,,,
1177,05/27/2025 22:00:00,16.21,704.64,,,,,,
1178,05/27/2025 22:05:00,16.21,645.92,,,,,,
1179,05/27/2025 22:10:00,16.26,537.76,,,,,,
1180,05/27/2025 22:15:00,16.13,619.52,,,,,,
1181,05/27/2025 22:20:00,16.26,495.04,,,,,,
1182,05/27/2025 22:25:00,16.26,555.52,,,,,,
1183,05/27/2025 22:30:00,16.21,470.40,,,,,,
1184,05/27/2025 22:35:00,16.30,520.48,,,,,,
1185,05/27/2025 22:40:00,16.30,515.68,,,,,,
1186,05/27/2025 22:45:00,16.13,431.36,,,,,,
1187,05/27/2025 22:50:00,16.13,378.56,,,,,,
1188,05/27/2025 22:55:00,16.08,351.52,,,,,,
1189,05/27/2025 23:00:00,16.17,303.60,,,,,,
1190,05/27/2025 23:05:00,16.17,258.24,,,,,,
1191,05/27/2025 23:10:00,16.13,254.96,,,,,,
1192,05/27/2025 23:15:00,16.13,203.76,,,,,,
1193,05/27/2025 23:20:00,16.08,202.96,,,,,,
1194,05/27/2025 23:25:00,16.17,180.56,,,,,,
1195,05/27/2025 23:30:00,16.17,207.84,,,,,,
1196,05/27/2025 23:35:00,16.21,144.32,,,,,,
1197,05/27/2025 23:40:00,16.30,111.24,,,,,,
1198,05/27/2025 23:45:00,16.30,74.16,,,,,,
1199,05/27/2025 23:50:00,16.26,61.78,,,,,,
1200,05/27/2025 23:55:00,16.26,46.94,,,,,,
1201,05/28/2025 00:00:00,16.30,37.44,,,,,,
1202,05/28/2025 00:05:00,16.21,21.77,,,,,,
1203,05/28/2025 00:10:00,16.17,14.99,,,,,,
1204,05/28/2025 00:15:00,16.08,9.24,,,,,,
1205,05/28/2025 00:20:00,16.08,6.16,,,,,,
1206,05/28/2025 00:25:00,16.04,3.08,,,,,,
1207,05/28/2025 00:30:00,16.00,1.64,,,,,,
1208,05/28/2025 00:35:00,16.00,0.41,,,,,,
1209,05/28/2025 00:40:00,15.91,0.00,,,,,,
1210,05/28/2025 00:45:00,15.96,0.00,,,,,,
1211,05/28/2025 00:50:00,16.00,0.00,,,,,,
1212,05/28/2025 00:55:00,16.00,0.00,,,,,,
1213,05/28/2025 01:00:00,15.96,0.00,,,,,,
1214,05/28/2025 01:05:00,16.00,0.00,,,,,,
1215,05/28/2025 01:10:00,16.00,0.00,,,,,,
1216,05/28/2025 01:15:00,15.96,0.00,,,,,,
1217,05/28/2025 01:20:00,15.91,0.00,,,,,,
1218,05/28/2025 01:25:00,15.96,0.00,,,,,,
1219,05/28/2025 01:30:00,15.91,0.00,,,,,,
1220,05/28/2025 01:35:00,15.87,0.00,,,,,,
1221,05/28/2025 01:40:00,15.87,0.00,,,,,,
1222,05/28/2025 01:45:00,15.91,0.00,,,,,,
1223,05/28/2025 01:50:00,15.87,0.00,,,,,,
1224,05/28/2025 01:55:00,15.87,0.00,,,,,,
1225,05/28/2025 02:00:00,15.83,0.00,,,,,,
1226,05/28/2025 02:05:00,15.74,0.00,,,,,,
1227,05/28/2025 02:10:00,15.70,0.00,,,,,,
1228,05/28/2025 02:15:00,15.66,0.00,,,,,,
1229,05/28/2025 02:20:00,15.66,0.20,,,,,,
1230,05/28/2025 02:25:00,15.61,0.00,,,,,,
1231,05/28/2025 02:30:00,15.61,0.00,,,,,,
1232,05/28/2025 02:35:00,15.61,0.20,,,,,,
1233,05/28/2025 02:40:00,15.57,0.00,,,,,,
1234,05/28/2025 02:45:00,15.48,0.00,,,,,,
1235,05/28/2025 02:50:00,15.48,0.00,,,,,,
1236,05/28/2025 02:55:00,15.48,0.00,,,,,,
1237,05/28/2025 03:00:00,15.48,0.00,,,,,,
1238,05/28/2025 03:05:00,15.48,0.00,,,,,,
1239,05/28/2025 03:10:00,15.44,0.00,,,,,,
1240,05/28/2025 03:15:00,15.48,0.00,,,,,,
1241,05/28/2025 03:20:00,15.48,0.00,,,,,,
1242,05/28/2025 03:25:00,15.48,0.00,,,,,,
1243,05/28/2025 03:30:00,15.40,0.00,,,,,,
1244,05/28/2025 03:35:00,15.40,0.00,,,,,,
1245,05/28/2025 03:40:00,15.44,0.00,,,,,,
1246,05/28/2025 03:45:00,15.40,0.00,,,,,,
1247,05/28/2025 03:50:00,15.40,0.00,,,,,,
1248,05/28/2025 03:55:00,15.36,0.00,,,,,,
1249,05/28/2025 04:00:00,15.40,0.00,,,,,,
1250,05/28/2025 04:05:00,15.31,0.00,,,,,,
1251,05/28/2025 04:10:00,15.31,0.00,,,,,,
1252,05/28/2025 04:15:00,15.36,0.00,,,,,,
1253,05/28/2025 04:20:00,15.31,0.00,,,,,,
1254,05/28/2025 04:25:00,15.27,0.00,,,,,,
1255,05/28/2025 04:30:00,15.36,0.00,,,,,,
1256,05/28/2025 04:35:00,15.36,0.00,,,,,,
1257,05/28/2025 04:40:00,15.31,0.00,,,,,,
1258,05/28/2025 04:45:00,15.31,0.00,,,,,,
1259,05/28/2025 04:50:00,15.27,0.00,,,,,,
1260,05/28/2025 04:55:00,15.31,0.00,,,,,,
1261,05/28/2025 05:00:00,15.31,0.00,,,,,,
1262,05/28/2025 05:05:00,15.36,0.00,,,,,,
1263,05/28/2025 05:10:00,15.40,0.00,,,,,,
1264,05/28/2025 05:15:00,15.36,0.00,,,,,,
1265,05/28/2025 05:20:00,15.40,0.00,,,,,,
1266,05/28/2025 05:25:00,15.36,0.00,,,,,,
1267,05/28/2025 05:30:00,15.36,0.00,,,,,,
1268,05/28/2025 05:35:00,15.36,0.00,,,,,,
1269,05/28/2025 05:40:00,15.31,0.00,,,,,,
1270,05/28/2025 05:45:00,15.36,0.00,,,,,,
1271,05/28/2025 05:50:00,15.31,0.00,,,,,,
1272,05/28/2025 05:55:00,15.31,0.00,,,,,,
1273,05/28/2025 06:00:00,15.36,0.00,,,,,,
1274,05/28/2025 06:05:00,15.36,0.00,,,,,,
1275,05/28/2025 06:10:00,15.36,0.00,,,,,,
1276,05/28/2025 06:15:00,15.36,0.00,,,,,,
1277,05/28/2025 06:20:00,15.40,0.00,,,,,,
1278,05/28/2025 06:25:00,15.40,0.00,,,,,,
1279,05/28/2025 06:30:00,15.40,0.20,,,,,,
1280,05/28/2025 06:35:00,15.44,0.00,,,,,,
1281,05/28/2025 06:40:00,15.40,0.00,,,,,,
1282,05/28/2025 06:45:00,15.40,0.00,,,,,,
1283,05/28/2025 06:50:00,15.40,0.00,,,,,,
1284,05/28/2025 06:55:00,15.40,0.00,,,,,,
1285,05/28/2025 07:00:00,15.40,0.00,,,,,,
1286,05/28/2025 07:05:00,15.40,0.00,,,,,,
1287,05/28/2025 07:10:00,15.40,0.00,,,,,,
1288,05/28/2025 07:15:00,15.44,0.00,,,,,,
1289,05/28/2025 07:20:00,15.36,0.00,,,,,,
1290,05/28/2025 07:25:00,15.36,0.00,,,,,,
1291,05/28/2025 07:30:00,15.31,0.00,,,,,,
1292,05/28/2025 07:35:00,15.36,0.00,,,,,,
1293,05/28/2025 07:40:00,15.36,0.00,,,,,,
1294,05/28/2025 07:45:00,15.36,0.00,,,,,,
1295,05/28/2025 07:50:00,15.40,0.00,,,,,,
1296,05/28/2025 07:55:00,15.40,0.00,,,,,,
1297,05/28/2025 08:00:00,15.44,0.00,,,,,,
1298,05/28/2025 08:05:00,15.40,0.00,,,,,,
1299,05/28/2025 08:10:00,15.44,0.00,,,,,,
1300,05/28/2025 08:15:00,15.44,0.00,,,,,,
1301,05/28/2025 08:20:00,15.48,0.00,,,,,,
1302,05/28/2025 08:25:00,15.48,0.00,,,,,,
1303,05/28/2025 08:30:00,15.48,0.00,,,,,,
1304,05/28/2025 08:35:00,15.44,0.00,,,,,,
1305,05/28/2025 08:40:00,15.53,0.00,,,,,,
1306,05/28/2025 08:45:00,15.44,0.00,,,,,,
1307,05/28/2025 08:50:00,15.48,0.00,,,,,,
1308,05/28/2025 08:55:00,15.48,0.00,,,,,,
1309,05/28/2025 09:00:00,15.44,0.00,,,,,,
1310,05/28/2025 09:05:00,15.44,0.00,,,,,,
1311,05/28/2025 09:10:00,15.40,0.41,,,,,,
1312,05/28/2025 09:15:00,15.40,1.23,,,,,,
1313,05/28/2025 09:20:00,15.40,2.87,,,,,,
1314,05/28/2025 09:25:00,15.40,4.93,,,,,,
1315,05/28/2025 09:30:00,15.40,7.80,,,,,,
1316,05/28/2025 09:35:00,15.40,11.29,,,,,,
1317,05/28/2025 09:40:00,15.40,21.36,,,,,,
1318,05/28/2025 09:45:00,15.36,31.69,,,,,,
1319,05/28/2025 09:50:00,15.31,37.44,,,,,,
1320,05/28/2025 09:55:00,15.31,46.12,,,,,,
1321,05/28/2025 10:00:00,15.36,64.70,,,,,,
1322,05/28/2025 10:05:00,15.36,83.20,,,,,,
1323,05/28/2025 10:10:00,15.36,110.52,,,,,,
1324,05/28/2025 10:15:00,15.27,123.68,,,,,,
1325,05/28/2025 10:20:00,15.31,145.12,,,,,,
1326,05/28/2025 10:25:00,15.31,196.40,,,,,,
1327,05/28/2025 10:30:00,15.31,161.68,,,,,,
1328,05/28/2025 10:35:00,15.27,184.88,,,,,,
1329,05/28/2025 10:40:00,15.36,221.04,,,,,,
1330,05/28/2025 10:45:00,15.27,292.08,,,,,,
1331,05/28/2025 10:50:00,15.27,343.20,,,,,,
1332,05/28/2025 10:55:00,15.27,355.52,,,,,,
1333,05/28/2025 11:00:00,15.31,336.64,,,,,,
1334,05/28/2025 11:05:00,15.27,372.00,,,,,,
1335,05/28/2025 11:10:00,15.27,405.92,,,,,,
1336,05/28/2025 11:15:00,15.31,429.76,,,,,,
1337,05/28/2025 11:20:00,15.36,457.28,,,,,,
1338,05/28/2025 11:25:00,15.31,451.04,,,,,,
1339,05/28/2025 11:30:00,15.36,476.96,,,,,,
1340,05/28/2025 11:35:00,15.31,521.28,,,,,,
1341,05/28/2025 11:40:00,15.36,476.16,,,,,,
1342,05/28/2025 11:45:00,15.31,551.84,,,,,,
1343,05/28/2025 11:50:00,15.36,565.28,,,,,,
1344,05/28/2025 11:55:00,15.31,600.64,,,,,,
1345,05/28/2025 12:00:00,15.31,651.68,,,,,,
1346,05/28/2025 12:05:00,15.31,760.00,,,,,,
1347,05/28/2025 12:10:00,15.31,792.96,,,,,,
1348,05/28/2025 12:15:00,15.40,829.76,,,,,,
1349,05/28/2025 12:20:00,15.36,913.60,,,,,,
1350,05/28/2025 12:25:00,15.36,1023.04,,,,,,
1351,05/28/2025 12:30:00,15.40,1105.92,,,,,,
1352,05/28/2025 12:35:00,15.36,1142.08,,,,,,
1353,05/28/2025 12:40:00,15.40,1378.56,,,,,,
1354,05/28/2025 12:45:00,15.40,1333.76,,,,,,
1355,05/28/2025 12:50:00,15.40,1239.04,,,,,,
1356,05/28/2025 12:55:00,15.40,1163.52,,,,,,
1357,05/28/2025 13:00:00,15.44,1142.08,,,,,,
1358,05/28/2025 13:05:00,15.40,1344.00,,,,,,
1359,05/28/2025 13:10:00,15.40,1252.16,,,,,,
1360,05/28/2025 13:15:00,15.40,1288.32,,,,,,
1361,05/28/2025 13:20:00,15.44,1345.28,,,,,,
1362,05/28/2025 13:25:00,15.44,1484.16,,,,,,
1363,05/28/2025 13:30:00,15.40,1540.48,,,,,,
1364,05/28/2025 13:35:00,15.44,1658.88,,,,,,
1365,05/28/2025 13:40:00,15.44,1814.40,,,,,,
1366,05/28/2025 13:45:00,15.40,1761.92,,,,,,
1367,05/28/2025 13:50:00,15.40,1822.72,,,,,,
1368,05/28/2025 13:55:00,15.40,1578.24,,,,,,
1369,05/28/2025 14:00:00,15.48,1774.72,,,,,,
1370,05/28/2025 14:05:00,15.44,1784.32,,,,,,
1371,05/28/2025 14:10:00,15.44,1713.92,,,,,,
1372,05/28/2025 14:15:00,15.44,1886.72,,,,,,
1373,05/28/2025 14:20:00,15.44,1940.48,,,,,,
1374,05/28/2025 14:25:00,15.44,2138.24,,,,,,
1375,05/28/2025 14:30:00,15.48,2604.80,,,,,,
1376,05/28/2025 14:35:00,15.53,2818.56,,,,,,
1377,05/28/2025 14:40:00,15.53,3022.08,,,,,,
1378,05/28/2025 14:45:00,15.61,2951.68,,,,,,
1379,05/28/2025 14:50:00,15.53,2621.44,,,,,,
1380,05/28/2025 14:55:00,15.57,3301.12,,,,,,
1381,05/28/2025 15:00:00,15.53,3196.16,,,,,,
1382,05/28/2025 15:05:00,15.53,2664.96,,,,,,
1383,05/28/2025 15:10:00,15.53,2371.20,,,,,,
1384,05/28/2025 15:15:00,15.53,2047.36,,,,,,
1385,05/28/2025 15:20:00,15.53,1945.60,,,,,,
1386,05/28/2025 15:25:00,15.53,2058.88,,,,,,
1387,05/28/2025 15:30:00,15.53,2037.76,,,,,,
1388,05/28/2025 15:35:00,15.48,2135.04,,,,,,
1389,05/28/2025 15:40:00,15.48,2098.56,,,,,,
1390,05/28/2025 15:45:00,15.53,2119.68,,,,,,
1391,05/28/2025 15:50:00,15.48,1986.56,,,,,,
1392,05/28/2025 15:55:00,15.57,1870.08,,,,,,
1393,05/28/2025 16:00:00,15.57,1988.48,,,,,,
1394,05/28/2025 16:05:00,15.57,1893.12,,,,,,
1395,05/28/2025 16:10:00,15.53,2023.04,,,,,,
1396,05/28/2025 16:15:00,15.61,1918.08,,,,,,
1397,05/28/2025 16:20:00,15.61,1848.96,,,,,,
1398,05/28/2025 16:25:00,15.57,1948.80,,,,,,
1399,05/28/2025 16:30:00,15.57,1797.76,,,,,,
1400,05/28/2025 16:35:00,15.57,1740.16,,,,,,
1401,05/28/2025 16:40:00,15.53,1873.28,,,,,,
1402,05/28/2025 16:45:00,15.57,1948.80,,,,,,
1403,05/28/2025 16:50:00,15.57,1812.48,,,,,,
1404,05/28/2025 16:55:00,15.53,1861.76,,,,,,
1405,05/28/2025 17:00:00,15.53,1898.24,,,,,,
1406,05/28/2025 17:05:00,15.44,1735.04,,,,,,
