#,Date-Time (UTC Standard Time),Temperature   (°C),Light   (lux),Button Down,Started,Button Up,Host Connected,Stopped,End of File
1,05/23/2025 13:57:18,,,Logged,,,,,
2,05/23/2025 20:00:00,14.41,0.00,,Logged,,,,
3,05/23/2025 20:05:00,14.24,0.00,,,,,,
4,05/23/2025 20:10:00,14.33,0.00,,,,,,
5,05/23/2025 20:15:00,14.33,0.41,,,,,,
6,05/23/2025 20:20:00,14.37,0.00,,,,,,
7,05/23/2025 20:25:00,14.37,0.00,,,,,,
8,05/23/2025 20:30:00,14.37,0.00,,,,,,
9,05/23/2025 20:35:00,14.37,0.00,,,,,,
10,05/23/2025 20:40:00,14.33,0.00,,,,,,
11,05/23/2025 20:45:00,14.28,0.00,,,,,,
12,05/23/2025 20:50:00,14.28,0.00,,,,,,
13,05/23/2025 20:55:00,14.37,0.00,,,,,,
14,05/23/2025 21:00:00,14.33,0.00,,,,,,
15,05/23/2025 21:05:00,14.33,0.00,,,,,,
16,05/23/2025 21:10:00,14.33,0.00,,,,,,
17,05/23/2025 21:15:00,14.33,0.00,,,,,,
18,05/23/2025 21:20:00,14.33,0.00,,,,,,
19,05/23/2025 21:25:00,14.20,0.00,,,,,,
20,05/23/2025 21:30:00,14.15,0.00,,,,,,
21,05/23/2025 21:35:00,14.15,0.00,,,,,,
22,05/23/2025 21:40:00,14.20,0.00,,,,,,
23,05/23/2025 21:45:00,14.15,0.00,,,,,,
24,05/23/2025 21:50:00,14.15,0.00,,,,,,
25,05/23/2025 21:55:00,14.07,0.00,,,,,,
26,05/23/2025 22:00:00,14.11,0.00,,,,,,
27,05/23/2025 22:05:00,14.11,0.00,,,,,,
28,05/23/2025 22:10:00,14.15,0.00,,,,,,
29,05/23/2025 22:15:00,14.15,0.00,,,,,,
30,05/23/2025 22:20:00,14.24,0.00,,,,,,
31,05/23/2025 22:25:00,14.20,0.00,,,,,,
32,05/23/2025 22:30:00,14.24,0.00,,,,,,
33,05/23/2025 22:35:00,14.24,0.00,,,,,,
34,05/23/2025 22:40:00,14.20,0.00,,,,,,
35,05/23/2025 22:45:00,14.20,0.00,,,,,,
36,05/23/2025 22:50:00,14.20,0.00,,,,,,
37,05/23/2025 22:55:00,14.11,0.00,,,,,,
38,05/23/2025 23:00:00,14.15,0.00,,,,,,
39,05/23/2025 23:05:00,14.15,0.00,,,,,,
40,05/23/2025 23:10:00,14.11,0.00,,,,,,
41,05/23/2025 23:15:00,14.11,0.00,,,,,,
42,05/23/2025 23:20:00,14.11,0.00,,,,,,
43,05/23/2025 23:25:00,14.07,0.00,,,,,,
44,05/23/2025 23:30:00,14.11,0.00,,,,,,
45,05/23/2025 23:35:00,14.11,0.00,,,,,,
46,05/23/2025 23:40:00,14.03,0.00,,,,,,
47,05/23/2025 23:45:00,14.07,0.00,,,,,,
48,05/23/2025 23:50:00,14.07,0.00,,,,,,
49,05/23/2025 23:55:00,14.11,0.20,,,,,,
50,05/24/2025 00:00:00,14.07,0.00,,,,,,
51,05/24/2025 00:05:00,14.07,0.00,,,,,,
52,05/24/2025 00:10:00,14.07,0.00,,,,,,
53,05/24/2025 00:15:00,14.07,0.00,,,,,,
54,05/24/2025 00:20:00,14.03,0.00,,,,,,
55,05/24/2025 00:25:00,14.07,0.00,,,,,,
56,05/24/2025 00:30:00,14.11,0.00,,,,,,
57,05/24/2025 00:35:00,14.03,0.00,,,,,,
58,05/24/2025 00:40:00,14.03,0.00,,,,,,
59,05/24/2025 00:45:00,14.03,0.00,,,,,,
60,05/24/2025 00:50:00,14.03,0.00,,,,,,
61,05/24/2025 00:55:00,14.03,0.00,,,,,,
62,05/24/2025 01:00:00,14.03,0.00,,,,,,
63,05/24/2025 01:05:00,14.03,0.00,,,,,,
64,05/24/2025 01:10:00,14.07,0.00,,,,,,
65,05/24/2025 01:15:00,14.03,0.00,,,,,,
66,05/24/2025 01:20:00,14.03,0.00,,,,,,
67,05/24/2025 01:25:00,14.03,0.00,,,,,,
68,05/24/2025 01:30:00,14.03,0.00,,,,,,
69,05/24/2025 01:35:00,14.03,0.00,,,,,,
70,05/24/2025 01:40:00,13.98,0.00,,,,,,
71,05/24/2025 01:45:00,14.07,0.00,,,,,,
72,05/24/2025 01:50:00,14.03,0.00,,,,,,
73,05/24/2025 01:55:00,13.98,0.00,,,,,,
74,05/24/2025 02:00:00,14.03,0.00,,,,,,
75,05/24/2025 02:05:00,14.07,0.00,,,,,,
76,05/24/2025 02:10:00,14.03,0.00,,,,,,
77,05/24/2025 02:15:00,13.98,0.00,,,,,,
78,05/24/2025 02:20:00,14.03,0.00,,,,,,
79,05/24/2025 02:25:00,14.03,0.00,,,,,,
80,05/24/2025 02:30:00,13.98,0.00,,,,,,
81,05/24/2025 02:35:00,14.07,0.00,,,,,,
82,05/24/2025 02:40:00,14.03,0.00,,,,,,
83,05/24/2025 02:45:00,14.03,0.00,,,,,,
84,05/24/2025 02:50:00,14.07,0.00,,,,,,
85,05/24/2025 02:55:00,14.03,0.00,,,,,,
86,05/24/2025 03:00:00,14.03,0.00,,,,,,
87,05/24/2025 03:05:00,14.11,0.00,,,,,,
88,05/24/2025 03:10:00,14.15,0.00,,,,,,
89,05/24/2025 03:15:00,14.07,0.00,,,,,,
90,05/24/2025 03:20:00,14.11,0.00,,,,,,
91,05/24/2025 03:25:00,14.11,0.00,,,,,,
92,05/24/2025 03:30:00,14.11,0.00,,,,,,
93,05/24/2025 03:35:00,14.20,0.00,,,,,,
94,05/24/2025 03:40:00,14.15,0.00,,,,,,
95,05/24/2025 03:45:00,14.15,0.00,,,,,,
96,05/24/2025 03:50:00,14.15,0.20,,,,,,
97,05/24/2025 03:55:00,14.15,0.00,,,,,,
98,05/24/2025 04:00:00,14.15,0.00,,,,,,
99,05/24/2025 04:05:00,14.20,0.20,,,,,,
100,05/24/2025 04:10:00,14.15,0.00,,,,,,
101,05/24/2025 04:15:00,14.15,0.00,,,,,,
102,05/24/2025 04:20:00,14.11,0.00,,,,,,
103,05/24/2025 04:25:00,14.15,0.00,,,,,,
104,05/24/2025 04:30:00,14.11,0.00,,,,,,
105,05/24/2025 04:35:00,14.07,0.00,,,,,,
106,05/24/2025 04:40:00,14.15,0.00,,,,,,
107,05/24/2025 04:45:00,14.11,0.00,,,,,,
108,05/24/2025 04:50:00,14.15,0.00,,,,,,
109,05/24/2025 04:55:00,14.11,0.00,,,,,,
110,05/24/2025 05:00:00,14.15,0.00,,,,,,
111,05/24/2025 05:05:00,14.15,0.00,,,,,,
112,05/24/2025 05:10:00,14.15,0.00,,,,,,
113,05/24/2025 05:15:00,14.15,0.00,,,,,,
114,05/24/2025 05:20:00,14.11,0.00,,,,,,
115,05/24/2025 05:25:00,14.15,0.00,,,,,,
116,05/24/2025 05:30:00,14.11,0.00,,,,,,
117,05/24/2025 05:35:00,14.15,0.00,,,,,,
118,05/24/2025 05:40:00,14.20,0.00,,,,,,
119,05/24/2025 05:45:00,14.20,0.00,,,,,,
120,05/24/2025 05:50:00,14.24,0.00,,,,,,
121,05/24/2025 05:55:00,14.28,0.00,,,,,,
122,05/24/2025 06:00:00,14.33,0.00,,,,,,
123,05/24/2025 06:05:00,14.24,0.00,,,,,,
124,05/24/2025 06:10:00,14.33,0.00,,,,,,
125,05/24/2025 06:15:00,14.33,0.00,,,,,,
126,05/24/2025 06:20:00,14.28,0.00,,,,,,
127,05/24/2025 06:25:00,14.33,0.00,,,,,,
128,05/24/2025 06:30:00,14.28,0.00,,,,,,
129,05/24/2025 06:35:00,14.28,0.00,,,,,,
130,05/24/2025 06:40:00,14.28,0.00,,,,,,
131,05/24/2025 06:45:00,14.20,0.00,,,,,,
132,05/24/2025 06:50:00,14.24,0.00,,,,,,
133,05/24/2025 06:55:00,14.20,0.00,,,,,,
134,05/24/2025 07:00:00,14.33,0.00,,,,,,
135,05/24/2025 07:05:00,14.33,0.00,,,,,,
136,05/24/2025 07:10:00,14.33,0.00,,,,,,
137,05/24/2025 07:15:00,14.33,0.00,,,,,,
138,05/24/2025 07:20:00,14.33,0.00,,,,,,
139,05/24/2025 07:25:00,14.37,0.00,,,,,,
140,05/24/2025 07:30:00,14.37,0.00,,,,,,
141,05/24/2025 07:35:00,14.33,0.00,,,,,,
142,05/24/2025 07:40:00,14.24,0.00,,,,,,
143,05/24/2025 07:45:00,14.24,0.20,,,,,,
144,05/24/2025 07:50:00,14.28,0.00,,,,,,
145,05/24/2025 07:55:00,14.28,0.00,,,,,,
146,05/24/2025 08:00:00,14.24,0.00,,,,,,
147,05/24/2025 08:05:00,14.28,0.00,,,,,,
148,05/24/2025 08:10:00,14.28,0.00,,,,,,
149,05/24/2025 08:15:00,14.28,0.00,,,,,,
150,05/24/2025 08:20:00,14.24,0.00,,,,,,
151,05/24/2025 08:25:00,14.28,0.00,,,,,,
152,05/24/2025 08:30:00,14.15,0.00,,,,,,
153,05/24/2025 08:35:00,14.07,0.00,,,,,,
154,05/24/2025 08:40:00,14.24,0.00,,,,,,
155,05/24/2025 08:45:00,14.20,0.00,,,,,,
156,05/24/2025 08:50:00,14.24,0.00,,,,,,
157,05/24/2025 08:55:00,14.15,0.00,,,,,,
158,05/24/2025 09:00:00,14.20,0.00,,,,,,
159,05/24/2025 09:05:00,14.28,0.00,,,,,,
160,05/24/2025 09:10:00,14.24,0.00,,,,,,
161,05/24/2025 09:15:00,14.28,0.00,,,,,,
162,05/24/2025 09:20:00,14.24,0.00,,,,,,
163,05/24/2025 09:25:00,14.24,0.00,,,,,,
164,05/24/2025 09:30:00,14.24,0.00,,,,,,
165,05/24/2025 09:35:00,14.33,0.00,,,,,,
166,05/24/2025 09:40:00,14.37,0.00,,,,,,
167,05/24/2025 09:45:00,14.41,0.00,,,,,,
168,05/24/2025 09:50:00,14.41,0.00,,,,,,
169,05/24/2025 09:55:00,14.41,0.00,,,,,,
170,05/24/2025 10:00:00,14.45,0.00,,,,,,
171,05/24/2025 10:05:00,14.45,0.00,,,,,,
172,05/24/2025 10:10:00,14.45,0.00,,,,,,
173,05/24/2025 10:15:00,14.41,0.00,,,,,,
174,05/24/2025 10:20:00,14.50,0.00,,,,,,
175,05/24/2025 10:25:00,14.45,0.00,,,,,,
176,05/24/2025 10:30:00,14.45,0.00,,,,,,
177,05/24/2025 10:35:00,14.41,0.00,,,,,,
178,05/24/2025 10:40:00,14.45,0.00,,,,,,
179,05/24/2025 10:45:00,14.37,0.00,,,,,,
180,05/24/2025 10:50:00,14.41,0.00,,,,,,
181,05/24/2025 10:55:00,14.45,0.00,,,,,,
182,05/24/2025 11:00:00,14.45,0.00,,,,,,
183,05/24/2025 11:05:00,14.37,0.00,,,,,,
184,05/24/2025 11:10:00,14.37,0.00,,,,,,
185,05/24/2025 11:15:00,14.37,0.00,,,,,,
186,05/24/2025 11:20:00,14.37,0.00,,,,,,
187,05/24/2025 11:25:00,14.37,0.00,,,,,,
188,05/24/2025 11:30:00,14.41,0.00,,,,,,
189,05/24/2025 11:35:00,14.37,0.00,,,,,,
190,05/24/2025 11:40:00,14.37,0.20,,,,,,
191,05/24/2025 11:45:00,14.37,0.00,,,,,,
192,05/24/2025 11:50:00,14.37,0.00,,,,,,
193,05/24/2025 11:55:00,14.24,0.00,,,,,,
194,05/24/2025 12:00:00,14.28,0.00,,,,,,
195,05/24/2025 12:05:00,14.20,0.00,,,,,,
196,05/24/2025 12:10:00,14.24,0.00,,,,,,
197,05/24/2025 12:15:00,14.24,0.00,,,,,,
198,05/24/2025 12:20:00,14.24,0.00,,,,,,
199,05/24/2025 12:25:00,14.24,0.00,,,,,,
200,05/24/2025 12:30:00,14.24,0.00,,,,,,
201,05/24/2025 12:35:00,14.24,0.00,,,,,,
202,05/24/2025 12:40:00,14.28,0.00,,,,,,
203,05/24/2025 12:45:00,14.28,0.00,,,,,,
204,05/24/2025 12:50:00,14.24,0.00,,,,,,
205,05/24/2025 12:55:00,14.28,0.00,,,,,,
206,05/24/2025 13:00:00,14.28,0.00,,,,,,
207,05/24/2025 13:05:00,14.28,0.00,,,,,,
208,05/24/2025 13:10:00,14.28,0.00,,,,,,
209,05/24/2025 13:15:00,14.24,0.00,,,,,,
210,05/24/2025 13:20:00,14.33,0.00,,,,,,
211,05/24/2025 13:25:00,14.28,0.00,,,,,,
212,05/24/2025 13:30:00,14.28,0.00,,,,,,
213,05/24/2025 13:35:00,14.33,0.00,,,,,,
214,05/24/2025 13:40:00,14.28,0.00,,,,,,
215,05/24/2025 13:45:00,14.33,0.00,,,,,,
216,05/24/2025 13:50:00,14.33,0.00,,,,,,
217,05/24/2025 13:55:00,14.28,0.00,,,,,,
218,05/24/2025 14:00:00,14.28,0.00,,,,,,
219,05/24/2025 14:05:00,14.28,0.20,,,,,,
220,05/24/2025 14:10:00,14.28,0.00,,,,,,
221,05/24/2025 14:15:00,14.24,0.20,,,,,,
222,05/24/2025 14:20:00,14.28,0.00,,,,,,
223,05/24/2025 14:25:00,14.28,0.00,,,,,,
224,05/24/2025 14:30:00,14.28,0.00,,,,,,
225,05/24/2025 14:35:00,14.28,0.00,,,,,,
226,05/24/2025 14:40:00,14.28,0.00,,,,,,
227,05/24/2025 14:45:00,14.28,0.00,,,,,,
228,05/24/2025 14:50:00,14.24,0.00,,,,,,
229,05/24/2025 14:55:00,14.28,0.00,,,,,,
230,05/24/2025 15:00:00,14.24,0.00,,,,,,
231,05/24/2025 15:05:00,14.33,0.00,,,,,,
232,05/24/2025 15:10:00,14.28,0.00,,,,,,
233,05/24/2025 15:15:00,14.28,0.00,,,,,,
234,05/24/2025 15:20:00,14.24,0.00,,,,,,
235,05/24/2025 15:25:00,14.28,0.00,,,,,,
236,05/24/2025 15:30:00,14.28,0.41,,,,,,
237,05/24/2025 15:35:00,14.33,0.20,,,,,,
238,05/24/2025 15:40:00,14.33,0.41,,,,,,
239,05/24/2025 15:45:00,14.28,0.20,,,,,,
240,05/24/2025 15:50:00,14.28,0.00,,,,,,
241,05/24/2025 15:55:00,14.33,0.00,,,,,,
242,05/24/2025 16:00:00,14.28,0.00,,,,,,
243,05/24/2025 16:05:00,14.28,0.00,,,,,,
244,05/24/2025 16:10:00,14.24,0.00,,,,,,
245,05/24/2025 16:15:00,14.20,0.00,,,,,,
246,05/24/2025 16:20:00,14.20,0.00,,,,,,
247,05/24/2025 16:25:00,14.24,0.00,,,,,,
248,05/24/2025 16:30:00,14.28,0.00,,,,,,
249,05/24/2025 16:35:00,14.20,0.00,,,,,,
250,05/24/2025 16:40:00,14.24,0.00,,,,,,
251,05/24/2025 16:45:00,14.20,0.00,,,,,,
252,05/24/2025 16:50:00,14.24,0.00,,,,,,
253,05/24/2025 16:55:00,14.24,0.00,,,,,,
254,05/24/2025 17:00:00,14.28,0.00,,,,,,
255,05/24/2025 17:05:00,14.20,0.00,,,,,,
256,05/24/2025 17:10:00,14.24,0.00,,,,,,
257,05/24/2025 17:15:00,14.33,0.00,,,,,,
258,05/24/2025 17:20:00,14.24,0.00,,,,,,
259,05/24/2025 17:25:00,14.28,0.00,,,,,,
260,05/24/2025 17:30:00,14.24,0.00,,,,,,
261,05/24/2025 17:35:00,14.24,0.00,,,,,,
262,05/24/2025 17:40:00,14.24,0.00,,,,,,
263,05/24/2025 17:45:00,14.24,0.20,,,,,,
264,05/24/2025 17:50:00,14.28,0.00,,,,,,
265,05/24/2025 17:55:00,14.24,0.20,,,,,,
266,05/24/2025 18:00:00,14.28,0.20,,,,,,
267,05/24/2025 18:05:00,14.28,0.20,,,,,,
268,05/24/2025 18:10:00,14.28,0.20,,,,,,
269,05/24/2025 18:15:00,14.33,0.41,,,,,,
270,05/24/2025 18:20:00,14.28,0.20,,,,,,
271,05/24/2025 18:25:00,14.28,0.00,,,,,,
272,05/24/2025 18:30:00,14.37,0.00,,,,,,
273,05/24/2025 18:35:00,14.37,0.41,,,,,,
274,05/24/2025 18:40:00,14.37,0.00,,,,,,
275,05/24/2025 18:45:00,14.33,0.00,,,,,,
276,05/24/2025 18:50:00,14.37,0.00,,,,,,
277,05/24/2025 18:55:00,14.41,0.00,,,,,,
278,05/24/2025 19:00:00,14.41,0.20,,,,,,
279,05/24/2025 19:05:00,14.41,0.00,,,,,,
280,05/24/2025 19:10:00,14.37,0.00,,,,,,
281,05/24/2025 19:15:00,14.41,0.00,,,,,,
282,05/24/2025 19:20:00,14.41,0.00,,,,,,
283,05/24/2025 19:25:00,14.37,0.00,,,,,,
284,05/24/2025 19:30:00,14.37,0.41,,,,,,
285,05/24/2025 19:35:00,14.37,0.00,,,,,,
286,05/24/2025 19:40:00,14.37,0.00,,,,,,
287,05/24/2025 19:45:00,14.37,0.00,,,,,,
288,05/24/2025 19:50:00,14.37,0.00,,,,,,
289,05/24/2025 19:55:00,14.37,0.00,,,,,,
290,05/24/2025 20:00:00,14.37,0.00,,,,,,
291,05/24/2025 20:05:00,14.41,0.00,,,,,,
292,05/24/2025 20:10:00,14.37,0.00,,,,,,
293,05/24/2025 20:15:00,14.41,0.00,,,,,,
294,05/24/2025 20:20:00,14.45,0.00,,,,,,
295,05/24/2025 20:25:00,14.50,0.20,,,,,,
296,05/24/2025 20:30:00,14.50,0.00,,,,,,
297,05/24/2025 20:35:00,14.45,0.00,,,,,,
298,05/24/2025 20:40:00,14.45,0.00,,,,,,
299,05/24/2025 20:45:00,14.50,0.00,,,,,,
300,05/24/2025 20:50:00,14.45,0.00,,,,,,
301,05/24/2025 20:55:00,14.54,0.00,,,,,,
302,05/24/2025 21:00:00,14.54,0.00,,,,,,
303,05/24/2025 21:05:00,14.54,0.00,,,,,,
304,05/24/2025 21:10:00,14.50,0.00,,,,,,
305,05/24/2025 21:15:00,14.54,0.00,,,,,,
306,05/24/2025 21:20:00,14.45,0.00,,,,,,
307,05/24/2025 21:25:00,14.50,0.00,,,,,,
308,05/24/2025 21:30:00,14.54,0.00,,,,,,
309,05/24/2025 21:35:00,14.58,0.00,,,,,,
310,05/24/2025 21:40:00,14.54,0.00,,,,,,
311,05/24/2025 21:45:00,14.58,0.00,,,,,,
312,05/24/2025 21:50:00,14.54,0.00,,,,,,
313,05/24/2025 21:55:00,14.58,0.00,,,,,,
314,05/24/2025 22:00:00,14.58,0.00,,,,,,
315,05/24/2025 22:05:00,14.58,0.00,,,,,,
316,05/24/2025 22:10:00,14.58,0.00,,,,,,
317,05/24/2025 22:15:00,14.58,0.00,,,,,,
318,05/24/2025 22:20:00,14.54,0.00,,,,,,
319,05/24/2025 22:25:00,14.58,0.00,,,,,,
320,05/24/2025 22:30:00,14.50,0.00,,,,,,
321,05/24/2025 22:35:00,14.50,0.00,,,,,,
322,05/24/2025 22:40:00,14.54,0.00,,,,,,
323,05/24/2025 22:45:00,14.54,0.00,,,,,,
324,05/24/2025 22:50:00,14.50,0.00,,,,,,
325,05/24/2025 22:55:00,14.50,0.00,,,,,,
326,05/24/2025 23:00:00,14.54,0.00,,,,,,
327,05/24/2025 23:05:00,14.45,0.00,,,,,,
328,05/24/2025 23:10:00,14.54,0.00,,,,,,
329,05/24/2025 23:15:00,14.54,0.00,,,,,,
330,05/24/2025 23:20:00,14.45,0.00,,,,,,
331,05/24/2025 23:25:00,14.50,0.20,,,,,,
332,05/24/2025 23:30:00,14.45,0.00,,,,,,
333,05/24/2025 23:35:00,14.45,0.00,,,,,,
334,05/24/2025 23:40:00,14.50,0.00,,,,,,
335,05/24/2025 23:45:00,14.41,0.00,,,,,,
336,05/24/2025 23:50:00,14.45,0.00,,,,,,
337,05/24/2025 23:55:00,14.45,0.00,,,,,,
338,05/25/2025 00:00:00,14.45,0.00,,,,,,
339,05/25/2025 00:05:00,14.45,0.00,,,,,,
340,05/25/2025 00:10:00,14.41,0.00,,,,,,
341,05/25/2025 00:15:00,14.41,0.00,,,,,,
342,05/25/2025 00:20:00,14.41,0.00,,,,,,
343,05/25/2025 00:25:00,14.37,0.00,,,,,,
344,05/25/2025 00:30:00,14.45,0.00,,,,,,
345,05/25/2025 00:35:00,14.41,0.00,,,,,,
346,05/25/2025 00:40:00,14.41,0.00,,,,,,
347,05/25/2025 00:45:00,14.37,0.00,,,,,,
348,05/25/2025 00:50:00,14.41,0.00,,,,,,
349,05/25/2025 00:55:00,14.37,0.00,,,,,,
350,05/25/2025 01:00:00,14.37,0.00,,,,,,
351,05/25/2025 01:05:00,14.37,0.00,,,,,,
352,05/25/2025 01:10:00,14.37,0.00,,,,,,
353,05/25/2025 01:15:00,14.37,0.00,,,,,,
354,05/25/2025 01:20:00,14.41,0.00,,,,,,
355,05/25/2025 01:25:00,14.37,0.00,,,,,,
356,05/25/2025 01:30:00,14.37,0.00,,,,,,
357,05/25/2025 01:35:00,14.37,0.00,,,,,,
358,05/25/2025 01:40:00,14.37,0.00,,,,,,
359,05/25/2025 01:45:00,14.37,0.00,,,,,,
360,05/25/2025 01:50:00,14.33,0.00,,,,,,
361,05/25/2025 01:55:00,14.37,0.00,,,,,,
362,05/25/2025 02:00:00,14.37,0.00,,,,,,
363,05/25/2025 02:05:00,14.37,0.00,,,,,,
364,05/25/2025 02:10:00,14.37,0.00,,,,,,
365,05/25/2025 02:15:00,14.41,0.00,,,,,,
366,05/25/2025 02:20:00,14.37,0.00,,,,,,
367,05/25/2025 02:25:00,14.41,0.00,,,,,,
368,05/25/2025 02:30:00,14.37,0.00,,,,,,
369,05/25/2025 02:35:00,14.37,0.00,,,,,,
370,05/25/2025 02:40:00,14.37,0.00,,,,,,
371,05/25/2025 02:45:00,14.33,0.00,,,,,,
372,05/25/2025 02:50:00,14.37,0.00,,,,,,
373,05/25/2025 02:55:00,14.37,0.00,,,,,,
374,05/25/2025 03:00:00,14.37,0.00,,,,,,
375,05/25/2025 03:05:00,14.33,0.00,,,,,,
376,05/25/2025 03:10:00,14.33,0.00,,,,,,
377,05/25/2025 03:15:00,14.33,0.00,,,,,,
378,05/25/2025 03:20:00,14.37,0.20,,,,,,
379,05/25/2025 03:25:00,14.37,0.00,,,,,,
380,05/25/2025 03:30:00,14.41,0.00,,,,,,
381,05/25/2025 03:35:00,14.33,0.00,,,,,,
382,05/25/2025 03:40:00,14.33,0.00,,,,,,
383,05/25/2025 03:45:00,14.28,0.00,,,,,,
384,05/25/2025 03:50:00,14.28,0.00,,,,,,
385,05/25/2025 03:55:00,14.33,0.00,,,,,,
386,05/25/2025 04:00:00,14.33,0.00,,,,,,
387,05/25/2025 04:05:00,14.33,0.00,,,,,,
388,05/25/2025 04:10:00,14.41,0.00,,,,,,
389,05/25/2025 04:15:00,14.37,0.00,,,,,,
390,05/25/2025 04:20:00,14.37,0.00,,,,,,
391,05/25/2025 04:25:00,14.33,0.00,,,,,,
392,05/25/2025 04:30:00,14.33,0.00,,,,,,
393,05/25/2025 04:35:00,14.33,0.00,,,,,,
394,05/25/2025 04:40:00,14.33,0.00,,,,,,
395,05/25/2025 04:45:00,14.37,0.00,,,,,,
396,05/25/2025 04:50:00,14.33,0.00,,,,,,
397,05/25/2025 04:55:00,14.33,0.00,,,,,,
398,05/25/2025 05:00:00,14.33,0.00,,,,,,
399,05/25/2025 05:05:00,14.37,0.00,,,,,,
400,05/25/2025 05:10:00,14.37,0.00,,,,,,
401,05/25/2025 05:15:00,14.37,0.00,,,,,,
402,05/25/2025 05:20:00,14.37,0.00,,,,,,
403,05/25/2025 05:25:00,14.37,0.00,,,,,,
404,05/25/2025 05:30:00,14.37,0.00,,,,,,
405,05/25/2025 05:35:00,14.41,0.00,,,,,,
406,05/25/2025 05:40:00,14.37,0.00,,,,,,
407,05/25/2025 05:45:00,14.41,0.00,,,,,,
408,05/25/2025 05:50:00,14.41,0.00,,,,,,
409,05/25/2025 05:55:00,14.41,0.00,,,,,,
410,05/25/2025 06:00:00,14.41,0.00,,,,,,
411,05/25/2025 06:05:00,14.41,0.00,,,,,,
412,05/25/2025 06:10:00,14.41,0.00,,,,,,
413,05/25/2025 06:15:00,14.41,0.00,,,,,,
414,05/25/2025 06:20:00,14.41,0.00,,,,,,
415,05/25/2025 06:25:00,14.45,0.00,,,,,,
416,05/25/2025 06:30:00,14.45,0.00,,,,,,
417,05/25/2025 06:35:00,14.45,0.00,,,,,,
418,05/25/2025 06:40:00,14.45,0.00,,,,,,
419,05/25/2025 06:45:00,14.45,0.00,,,,,,
420,05/25/2025 06:50:00,14.41,0.00,,,,,,
421,05/25/2025 06:55:00,14.41,0.00,,,,,,
422,05/25/2025 07:00:00,14.45,0.00,,,,,,
423,05/25/2025 07:05:00,14.41,0.00,,,,,,
424,05/25/2025 07:10:00,14.45,0.00,,,,,,
425,05/25/2025 07:15:00,14.45,0.20,,,,,,
426,05/25/2025 07:20:00,14.45,0.00,,,,,,
427,05/25/2025 07:25:00,14.50,0.00,,,,,,
428,05/25/2025 07:30:00,14.50,0.00,,,,,,
429,05/25/2025 07:35:00,14.50,0.00,,,,,,
430,05/25/2025 07:40:00,14.50,0.00,,,,,,
431,05/25/2025 07:45:00,14.45,0.00,,,,,,
432,05/25/2025 07:50:00,14.45,0.00,,,,,,
433,05/25/2025 07:55:00,14.50,0.00,,,,,,
434,05/25/2025 08:00:00,14.45,0.00,,,,,,
435,05/25/2025 08:05:00,14.50,0.00,,,,,,
436,05/25/2025 08:10:00,14.54,0.00,,,,,,
437,05/25/2025 08:15:00,14.45,0.00,,,,,,
438,05/25/2025 08:20:00,14.50,0.00,,,,,,
439,05/25/2025 08:25:00,14.50,0.00,,,,,,
440,05/25/2025 08:30:00,14.50,0.00,,,,,,
441,05/25/2025 08:35:00,14.50,0.00,,,,,,
442,05/25/2025 08:40:00,14.54,0.00,,,,,,
443,05/25/2025 08:45:00,14.50,0.00,,,,,,
444,05/25/2025 08:50:00,14.54,0.00,,,,,,
445,05/25/2025 08:55:00,14.54,0.00,,,,,,
446,05/25/2025 09:00:00,14.54,0.00,,,,,,
447,05/25/2025 09:05:00,14.54,0.00,,,,,,
448,05/25/2025 09:10:00,14.54,0.00,,,,,,
449,05/25/2025 09:15:00,14.54,0.00,,,,,,
450,05/25/2025 09:20:00,14.54,0.00,,,,,,
451,05/25/2025 09:25:00,14.54,0.00,,,,,,
452,05/25/2025 09:30:00,14.54,0.00,,,,,,
453,05/25/2025 09:35:00,14.54,0.00,,,,,,
454,05/25/2025 09:40:00,14.54,0.00,,,,,,
455,05/25/2025 09:45:00,14.54,0.00,,,,,,
456,05/25/2025 09:50:00,14.50,0.00,,,,,,
457,05/25/2025 09:55:00,14.54,0.00,,,,,,
458,05/25/2025 10:00:00,14.54,0.00,,,,,,
459,05/25/2025 10:05:00,14.54,0.00,,,,,,
460,05/25/2025 10:10:00,14.54,0.00,,,,,,
461,05/25/2025 10:15:00,14.58,0.00,,,,,,
462,05/25/2025 10:20:00,14.58,0.00,,,,,,
463,05/25/2025 10:25:00,14.54,0.00,,,,,,
464,05/25/2025 10:30:00,14.54,0.00,,,,,,
465,05/25/2025 10:35:00,14.54,0.00,,,,,,
466,05/25/2025 10:40:00,14.54,0.00,,,,,,
467,05/25/2025 10:45:00,14.54,0.00,,,,,,
468,05/25/2025 10:50:00,14.50,0.00,,,,,,
469,05/25/2025 10:55:00,14.45,0.00,,,,,,
470,05/25/2025 11:00:00,14.50,0.00,,,,,,
471,05/25/2025 11:05:00,14.50,0.00,,,,,,
472,05/25/2025 11:10:00,14.50,0.20,,,,,,
473,05/25/2025 11:15:00,14.45,0.00,,,,,,
474,05/25/2025 11:20:00,14.41,0.00,,,,,,
475,05/25/2025 11:25:00,14.45,0.00,,,,,,
476,05/25/2025 11:30:00,14.41,0.00,,,,,,
477,05/25/2025 11:35:00,14.41,0.00,,,,,,
478,05/25/2025 11:40:00,14.41,0.00,,,,,,
479,05/25/2025 11:45:00,14.37,0.00,,,,,,
480,05/25/2025 11:50:00,14.37,0.00,,,,,,
